Participant Private ID,Zone Name,Response,Video,metadata,metadata2,Video Code,Full Label,ResponsesQuantised
6055247,WillingnesstoTryagainLikert,Very Likely,1000.mp4,NALA,3000,NAHA1,NAHA1_WillingnesstoTryagainLikert,7
6055247,WillingnesstoTryagainLikert,Likely,3000.mp4,NALA,3002,NALA1,NALA1_WillingnesstoTryagainLikert,6
6055247,WillingnesstoTryagainLikert,Somewhat unlikely,1001.mp4,NALA,3004,NAHA2,NAHA2_WillingnesstoTryagainLikert,3
6055247,WillingnesstoTryagainLikert,Somewhat unlikely,3008.mp4,NALA,3007,NALA5,NALA5_WillingnesstoTryagainLikert,3
6055247,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NALA,3008,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6055247,WillingnesstoTryagainLikert,Somewhat unlikely,3004.mp4,NALA,3009,NALA3,NALA3_WillingnesstoTryagainLikert,3
6056414,WillingnesstoTryagainLikert,Not at all likely,1008.mp4,NAHA,1000,NAHA6,NAHA6_WillingnesstoTryagainLikert,0
6056414,WillingnesstoTryagainLikert,Neutral,3009.mp4,NAHA,1001,NALA6,NALA6_WillingnesstoTryagainLikert,4
6056414,WillingnesstoTryagainLikert,Somewhat likely,3002.mp4,NAHA,1004,NALA2,NALA2_WillingnesstoTryagainLikert,5
6056414,WillingnesstoTryagainLikert,Neutral,1001.mp4,NAHA,1005,NAHA2,NAHA2_WillingnesstoTryagainLikert,4
6056414,WillingnesstoTryagainLikert,Neutral,1006.mp4,NAHA,1006,NAHA5,NAHA5_WillingnesstoTryagainLikert,4
6056414,WillingnesstoTryagainLikert,Neutral,1005.mp4,NAHA,1008,NAHA4,NAHA4_WillingnesstoTryagainLikert,4
6056414,WillingnesstoTryagainLikert,Neutral,1000.mp4,NALA,3000,NAHA1,NAHA1_WillingnesstoTryagainLikert,4
6056414,WillingnesstoTryagainLikert,Neutral,3007.mp4,NALA,3002,NALA4,NALA4_WillingnesstoTryagainLikert,4
6056414,WillingnesstoTryagainLikert,Neutral,1004.mp4,NALA,3004,NAHA3,NAHA3_WillingnesstoTryagainLikert,4
6056414,WillingnesstoTryagainLikert,Neutral,3000.mp4,NALA,3007,NALA1,NALA1_WillingnesstoTryagainLikert,4
6056414,WillingnesstoTryagainLikert,Neutral,3008.mp4,NALA,3008,NALA5,NALA5_WillingnesstoTryagainLikert,4
6056414,WillingnesstoTryagainLikert,Neutral,3004.mp4,NALA,3009,NALA3,NALA3_WillingnesstoTryagainLikert,4
6068444,WillingnesstoTryagainLikert,Neutral,3007.mp4,NAHA,1000,NALA4,NALA4_WillingnesstoTryagainLikert,4
6068444,WillingnesstoTryagainLikert,Neutral,3004.mp4,NAHA,1001,NALA3,NALA3_WillingnesstoTryagainLikert,4
6068444,WillingnesstoTryagainLikert,Neutral,3002.mp4,NAHA,1004,NALA2,NALA2_WillingnesstoTryagainLikert,4
6068444,WillingnesstoTryagainLikert,Neutral,1004.mp4,NAHA,1005,NAHA3,NAHA3_WillingnesstoTryagainLikert,4
6068444,WillingnesstoTryagainLikert,Neutral,1008.mp4,NAHA,1006,NAHA6,NAHA6_WillingnesstoTryagainLikert,4
6068444,WillingnesstoTryagainLikert,Neutral,1005.mp4,NAHA,1008,NAHA4,NAHA4_WillingnesstoTryagainLikert,4
6068444,WillingnesstoTryagainLikert,Neutral,1006.mp4,NALA,3000,NAHA5,NAHA5_WillingnesstoTryagainLikert,4
6068444,WillingnesstoTryagainLikert,Neutral,3000.mp4,NALA,3002,NALA1,NALA1_WillingnesstoTryagainLikert,4
6068444,WillingnesstoTryagainLikert,Neutral,3009.mp4,NALA,3004,NALA6,NALA6_WillingnesstoTryagainLikert,4
6068444,WillingnesstoTryagainLikert,Neutral,3008.mp4,NALA,3007,NALA5,NALA5_WillingnesstoTryagainLikert,4
6068444,WillingnesstoTryagainLikert,Neutral,1001.mp4,NALA,3008,NAHA2,NAHA2_WillingnesstoTryagainLikert,4
6068444,WillingnesstoTryagainLikert,Unlikely,1000.mp4,NALA,3009,NAHA1,NAHA1_WillingnesstoTryagainLikert,2
6080197,WillingnesstoTryagainLikert,Likely,1000.mp4,NAHA,1000,NAHA1,NAHA1_WillingnesstoTryagainLikert,6
6080197,WillingnesstoTryagainLikert,Very Likely,3004.mp4,NAHA,1001,NALA3,NALA3_WillingnesstoTryagainLikert,7
6080197,WillingnesstoTryagainLikert,Very Likely,3002.mp4,NAHA,1004,NALA2,NALA2_WillingnesstoTryagainLikert,7
6080197,WillingnesstoTryagainLikert,Somewhat unlikely,1006.mp4,NAHA,1005,NAHA5,NAHA5_WillingnesstoTryagainLikert,3
6080197,WillingnesstoTryagainLikert,Unlikely,1008.mp4,NAHA,1006,NAHA6,NAHA6_WillingnesstoTryagainLikert,2
6080197,WillingnesstoTryagainLikert,Somewhat unlikely,1005.mp4,NAHA,1008,NAHA4,NAHA4_WillingnesstoTryagainLikert,3
6080197,WillingnesstoTryagainLikert,Likely,3007.mp4,NALA,3000,NALA4,NALA4_WillingnesstoTryagainLikert,6
6080197,WillingnesstoTryagainLikert,Likely,3008.mp4,NALA,3002,NALA5,NALA5_WillingnesstoTryagainLikert,6
6080197,WillingnesstoTryagainLikert,Likely,3000.mp4,NALA,3004,NALA1,NALA1_WillingnesstoTryagainLikert,6
6080197,WillingnesstoTryagainLikert,Likely,3009.mp4,NALA,3007,NALA6,NALA6_WillingnesstoTryagainLikert,6
6080197,WillingnesstoTryagainLikert,Somewhat unlikely,1001.mp4,NALA,3008,NAHA2,NAHA2_WillingnesstoTryagainLikert,3
6080197,WillingnesstoTryagainLikert,Very Unlikely,1004.mp4,NALA,3009,NAHA3,NAHA3_WillingnesstoTryagainLikert,1
6086120,WillingnesstoTryagainLikert,Not at all likely,1005.mp4,NAHA,1000,NAHA4,NAHA4_WillingnesstoTryagainLikert,0
6086120,WillingnesstoTryagainLikert,Somewhat likely,3000.mp4,NAHA,1001,NALA1,NALA1_WillingnesstoTryagainLikert,5
6086120,WillingnesstoTryagainLikert,Not at all likely,1001.mp4,NAHA,1004,NAHA2,NAHA2_WillingnesstoTryagainLikert,0
6086120,WillingnesstoTryagainLikert,Somewhat likely,3002.mp4,NAHA,1005,NALA2,NALA2_WillingnesstoTryagainLikert,5
6086120,WillingnesstoTryagainLikert,Somewhat likely,3007.mp4,NAHA,1006,NALA4,NALA4_WillingnesstoTryagainLikert,5
6086120,WillingnesstoTryagainLikert,Likely,3009.mp4,NAHA,1008,NALA6,NALA6_WillingnesstoTryagainLikert,6
6086120,WillingnesstoTryagainLikert,Somewhat likely,3004.mp4,NALA,3000,NALA3,NALA3_WillingnesstoTryagainLikert,5
6086120,WillingnesstoTryagainLikert,Not at all likely,1000.mp4,NALA,3002,NAHA1,NAHA1_WillingnesstoTryagainLikert,0
6086120,WillingnesstoTryagainLikert,Not at all likely,1008.mp4,NALA,3004,NAHA6,NAHA6_WillingnesstoTryagainLikert,0
6086120,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NALA,3007,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6086120,WillingnesstoTryagainLikert,Not at all likely,1004.mp4,NALA,3008,NAHA3,NAHA3_WillingnesstoTryagainLikert,0
6086120,WillingnesstoTryagainLikert,Likely,3008.mp4,NALA,3009,NALA5,NALA5_WillingnesstoTryagainLikert,6
6092165,WillingnesstoTryagainLikert,Somewhat likely,3009.mp4,NAHA,1000,NALA6,NALA6_WillingnesstoTryagainLikert,5
6092165,WillingnesstoTryagainLikert,Likely,1005.mp4,NAHA,1001,NAHA4,NAHA4_WillingnesstoTryagainLikert,6
6092165,WillingnesstoTryagainLikert,Likely,3002.mp4,NAHA,1004,NALA2,NALA2_WillingnesstoTryagainLikert,6
6092165,WillingnesstoTryagainLikert,Likely,1008.mp4,NAHA,1005,NAHA6,NAHA6_WillingnesstoTryagainLikert,6
6092165,WillingnesstoTryagainLikert,Likely,1004.mp4,NAHA,1006,NAHA3,NAHA3_WillingnesstoTryagainLikert,6
6092165,WillingnesstoTryagainLikert,Likely,3000.mp4,NAHA,1008,NALA1,NALA1_WillingnesstoTryagainLikert,6
6092165,WillingnesstoTryagainLikert,Somewhat likely,1000.mp4,NALA,3000,NAHA1,NAHA1_WillingnesstoTryagainLikert,5
6092165,WillingnesstoTryagainLikert,Likely,3008.mp4,NALA,3002,NALA5,NALA5_WillingnesstoTryagainLikert,6
6092165,WillingnesstoTryagainLikert,Somewhat unlikely,1006.mp4,NALA,3004,NAHA5,NAHA5_WillingnesstoTryagainLikert,3
6092165,WillingnesstoTryagainLikert,Likely,1001.mp4,NALA,3007,NAHA2,NAHA2_WillingnesstoTryagainLikert,6
6092165,WillingnesstoTryagainLikert,Likely,3007.mp4,NALA,3008,NALA4,NALA4_WillingnesstoTryagainLikert,6
6092165,WillingnesstoTryagainLikert,Likely,3004.mp4,NALA,3009,NALA3,NALA3_WillingnesstoTryagainLikert,6
6110661,WillingnesstoTryagainLikert,Not at all likely,1001.mp4,NAHA,1000,NAHA2,NAHA2_WillingnesstoTryagainLikert,0
6110661,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NAHA,1001,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6110661,WillingnesstoTryagainLikert,Somewhat unlikely,3004.mp4,NAHA,1004,NALA3,NALA3_WillingnesstoTryagainLikert,3
6110661,WillingnesstoTryagainLikert,Unlikely,1005.mp4,NAHA,1005,NAHA4,NAHA4_WillingnesstoTryagainLikert,2
6110661,WillingnesstoTryagainLikert,Somewhat unlikely,3007.mp4,NAHA,1006,NALA4,NALA4_WillingnesstoTryagainLikert,3
6110661,WillingnesstoTryagainLikert,Somewhat unlikely,3008.mp4,NAHA,1008,NALA5,NALA5_WillingnesstoTryagainLikert,3
6110661,WillingnesstoTryagainLikert,Somewhat unlikely,3000.mp4,NALA,3000,NALA1,NALA1_WillingnesstoTryagainLikert,3
6110661,WillingnesstoTryagainLikert,Very Unlikely,1000.mp4,NALA,3002,NAHA1,NAHA1_WillingnesstoTryagainLikert,1
6110661,WillingnesstoTryagainLikert,Somewhat unlikely,3009.mp4,NALA,3004,NALA6,NALA6_WillingnesstoTryagainLikert,3
6110661,WillingnesstoTryagainLikert,Unlikely,1008.mp4,NALA,3007,NAHA6,NAHA6_WillingnesstoTryagainLikert,2
6110661,WillingnesstoTryagainLikert,Very Unlikely,1004.mp4,NALA,3008,NAHA3,NAHA3_WillingnesstoTryagainLikert,1
6110661,WillingnesstoTryagainLikert,Unlikely,3002.mp4,NALA,3009,NALA2,NALA2_WillingnesstoTryagainLikert,2
6111098,WillingnesstoTryagainLikert,Not at all likely,1005.mp4,NAHA,1000,NAHA4,NAHA4_WillingnesstoTryagainLikert,0
6111098,WillingnesstoTryagainLikert,Not at all likely,1004.mp4,NAHA,1001,NAHA3,NAHA3_WillingnesstoTryagainLikert,0
6111098,WillingnesstoTryagainLikert,Neutral,3000.mp4,NAHA,1004,NALA1,NALA1_WillingnesstoTryagainLikert,4
6111098,WillingnesstoTryagainLikert,Somewhat likely,3008.mp4,NAHA,1005,NALA5,NALA5_WillingnesstoTryagainLikert,5
6111098,WillingnesstoTryagainLikert,Not at all likely,1001.mp4,NAHA,1006,NAHA2,NAHA2_WillingnesstoTryagainLikert,0
6111098,WillingnesstoTryagainLikert,Not at all likely,1008.mp4,NAHA,1008,NAHA6,NAHA6_WillingnesstoTryagainLikert,0
6111098,WillingnesstoTryagainLikert,Not at all likely,1000.mp4,NALA,3000,NAHA1,NAHA1_WillingnesstoTryagainLikert,0
6111098,WillingnesstoTryagainLikert,Neutral,3007.mp4,NALA,3002,NALA4,NALA4_WillingnesstoTryagainLikert,4
6111098,WillingnesstoTryagainLikert,Neutral,3002.mp4,NALA,3004,NALA2,NALA2_WillingnesstoTryagainLikert,4
6111098,WillingnesstoTryagainLikert,Neutral,3009.mp4,NALA,3007,NALA6,NALA6_WillingnesstoTryagainLikert,4
6111098,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NALA,3008,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6111098,WillingnesstoTryagainLikert,Neutral,3004.mp4,NALA,3009,NALA3,NALA3_WillingnesstoTryagainLikert,4
6120812,WillingnesstoTryagainLikert,Neutral,1005.mp4,NAHA,1000,NAHA4,NAHA4_WillingnesstoTryagainLikert,4
6120812,WillingnesstoTryagainLikert,Not at all likely,1001.mp4,NAHA,1001,NAHA2,NAHA2_WillingnesstoTryagainLikert,0
6120812,WillingnesstoTryagainLikert,Unlikely,3007.mp4,NAHA,1004,NALA4,NALA4_WillingnesstoTryagainLikert,2
6120812,WillingnesstoTryagainLikert,Unlikely,3000.mp4,NAHA,1005,NALA1,NALA1_WillingnesstoTryagainLikert,2
6120812,WillingnesstoTryagainLikert,Unlikely,3004.mp4,NAHA,1006,NALA3,NALA3_WillingnesstoTryagainLikert,2
6120812,WillingnesstoTryagainLikert,Not at all likely,1004.mp4,NAHA,1008,NAHA3,NAHA3_WillingnesstoTryagainLikert,0
6120812,WillingnesstoTryagainLikert,Very Unlikely,3008.mp4,NALA,3000,NALA5,NALA5_WillingnesstoTryagainLikert,1
6120812,WillingnesstoTryagainLikert,Somewhat unlikely,1008.mp4,NALA,3002,NAHA6,NAHA6_WillingnesstoTryagainLikert,3
6120812,WillingnesstoTryagainLikert,Not at all likely,1000.mp4,NALA,3004,NAHA1,NAHA1_WillingnesstoTryagainLikert,0
6120812,WillingnesstoTryagainLikert,Neutral,3002.mp4,NALA,3007,NALA2,NALA2_WillingnesstoTryagainLikert,4
6120812,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NALA,3008,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6120812,WillingnesstoTryagainLikert,Unlikely,3009.mp4,NALA,3009,NALA6,NALA6_WillingnesstoTryagainLikert,2
6132881,WillingnesstoTryagainLikert,Somewhat unlikely,3009.mp4,NAHA,1000,NALA6,NALA6_WillingnesstoTryagainLikert,3
6132881,WillingnesstoTryagainLikert,Not at all likely,1004.mp4,NAHA,1001,NAHA3,NAHA3_WillingnesstoTryagainLikert,0
6132881,WillingnesstoTryagainLikert,Not at all likely,1001.mp4,NAHA,1004,NAHA2,NAHA2_WillingnesstoTryagainLikert,0
6132881,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NAHA,1005,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6132881,WillingnesstoTryagainLikert,Likely,3007.mp4,NAHA,1006,NALA4,NALA4_WillingnesstoTryagainLikert,6
6132881,WillingnesstoTryagainLikert,Not at all likely,1008.mp4,NAHA,1008,NAHA6,NAHA6_WillingnesstoTryagainLikert,0
6132881,WillingnesstoTryagainLikert,Neutral,3000.mp4,NALA,3000,NALA1,NALA1_WillingnesstoTryagainLikert,4
6132881,WillingnesstoTryagainLikert,Neutral,3008.mp4,NALA,3002,NALA5,NALA5_WillingnesstoTryagainLikert,4
6132881,WillingnesstoTryagainLikert,Not at all likely,3004.mp4,NALA,3004,NALA3,NALA3_WillingnesstoTryagainLikert,0
6132881,WillingnesstoTryagainLikert,Not at all likely,1000.mp4,NALA,3007,NAHA1,NAHA1_WillingnesstoTryagainLikert,0
6132881,WillingnesstoTryagainLikert,Not at all likely,1005.mp4,NALA,3008,NAHA4,NAHA4_WillingnesstoTryagainLikert,0
6132881,WillingnesstoTryagainLikert,Not at all likely,3002.mp4,NALA,3009,NALA2,NALA2_WillingnesstoTryagainLikert,0
6133617,WillingnesstoTryagainLikert,Somewhat likely,1004.mp4,NAHA,1000,NAHA3,NAHA3_WillingnesstoTryagainLikert,5
6133617,WillingnesstoTryagainLikert,Unlikely,1006.mp4,NAHA,1001,NAHA5,NAHA5_WillingnesstoTryagainLikert,2
6133617,WillingnesstoTryagainLikert,Somewhat likely,3007.mp4,NAHA,1004,NALA4,NALA4_WillingnesstoTryagainLikert,5
6133617,WillingnesstoTryagainLikert,Somewhat unlikely,1008.mp4,NAHA,1005,NAHA6,NAHA6_WillingnesstoTryagainLikert,3
6133617,WillingnesstoTryagainLikert,Somewhat unlikely,3004.mp4,NAHA,1006,NALA3,NALA3_WillingnesstoTryagainLikert,3
6133617,WillingnesstoTryagainLikert,Unlikely,1000.mp4,NAHA,1008,NAHA1,NAHA1_WillingnesstoTryagainLikert,2
6133617,WillingnesstoTryagainLikert,Unlikely,3000.mp4,NALA,3000,NALA1,NALA1_WillingnesstoTryagainLikert,2
6133617,WillingnesstoTryagainLikert,Unlikely,3008.mp4,NALA,3002,NALA5,NALA5_WillingnesstoTryagainLikert,2
6133617,WillingnesstoTryagainLikert,Neutral,3009.mp4,NALA,3004,NALA6,NALA6_WillingnesstoTryagainLikert,4
6133617,WillingnesstoTryagainLikert,Very Unlikely,1001.mp4,NALA,3007,NAHA2,NAHA2_WillingnesstoTryagainLikert,1
6133617,WillingnesstoTryagainLikert,Unlikely,3002.mp4,NALA,3008,NALA2,NALA2_WillingnesstoTryagainLikert,2
6133617,WillingnesstoTryagainLikert,Unlikely,1005.mp4,NALA,3009,NAHA4,NAHA4_WillingnesstoTryagainLikert,2
6133659,WillingnesstoTryagainLikert,Not at all likely,3002.mp4,NAHA,1000,NALA2,NALA2_WillingnesstoTryagainLikert,0
6133659,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NAHA,1001,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6133659,WillingnesstoTryagainLikert,Not at all likely,1000.mp4,NAHA,1004,NAHA1,NAHA1_WillingnesstoTryagainLikert,0
6133659,WillingnesstoTryagainLikert,Neutral,3000.mp4,NAHA,1005,NALA1,NALA1_WillingnesstoTryagainLikert,4
6133659,WillingnesstoTryagainLikert,Not at all likely,1001.mp4,NAHA,1006,NAHA2,NAHA2_WillingnesstoTryagainLikert,0
6133659,WillingnesstoTryagainLikert,Not at all likely,1004.mp4,NAHA,1008,NAHA3,NAHA3_WillingnesstoTryagainLikert,0
6133659,WillingnesstoTryagainLikert,Neutral,3004.mp4,NALA,3000,NALA3,NALA3_WillingnesstoTryagainLikert,4
6133659,WillingnesstoTryagainLikert,Somewhat unlikely,1005.mp4,NALA,3002,NAHA4,NAHA4_WillingnesstoTryagainLikert,3
6133659,WillingnesstoTryagainLikert,Neutral,3007.mp4,NALA,3004,NALA4,NALA4_WillingnesstoTryagainLikert,4
6133659,WillingnesstoTryagainLikert,Neutral,1008.mp4,NALA,3007,NAHA6,NAHA6_WillingnesstoTryagainLikert,4
6133659,WillingnesstoTryagainLikert,Neutral,3008.mp4,NALA,3008,NALA5,NALA5_WillingnesstoTryagainLikert,4
6133659,WillingnesstoTryagainLikert,Neutral,3009.mp4,NALA,3009,NALA6,NALA6_WillingnesstoTryagainLikert,4
6135842,WillingnesstoTryagainLikert,Somewhat likely,1006.mp4,NAHA,1000,NAHA5,NAHA5_WillingnesstoTryagainLikert,5
6135842,WillingnesstoTryagainLikert,Likely,1001.mp4,NAHA,1001,NAHA2,NAHA2_WillingnesstoTryagainLikert,6
6135842,WillingnesstoTryagainLikert,Very Likely,1005.mp4,NAHA,1004,NAHA4,NAHA4_WillingnesstoTryagainLikert,7
6135842,WillingnesstoTryagainLikert,Very Likely,1000.mp4,NAHA,1005,NAHA1,NAHA1_WillingnesstoTryagainLikert,7
6135842,WillingnesstoTryagainLikert,Somewhat unlikely,3008.mp4,NAHA,1006,NALA5,NALA5_WillingnesstoTryagainLikert,3
6135842,WillingnesstoTryagainLikert,Somewhat unlikely,1004.mp4,NAHA,1008,NAHA3,NAHA3_WillingnesstoTryagainLikert,3
6135842,WillingnesstoTryagainLikert,Very Likely,1008.mp4,NALA,3000,NAHA6,NAHA6_WillingnesstoTryagainLikert,7
6135842,WillingnesstoTryagainLikert,Not at all likely,3007.mp4,NALA,3002,NALA4,NALA4_WillingnesstoTryagainLikert,0
6135842,WillingnesstoTryagainLikert,Not at all likely,3004.mp4,NALA,3004,NALA3,NALA3_WillingnesstoTryagainLikert,0
6135842,WillingnesstoTryagainLikert,Somewhat unlikely,3002.mp4,NALA,3007,NALA2,NALA2_WillingnesstoTryagainLikert,3
6135842,WillingnesstoTryagainLikert,Somewhat likely,3009.mp4,NALA,3008,NALA6,NALA6_WillingnesstoTryagainLikert,5
6135842,WillingnesstoTryagainLikert,Unlikely,3000.mp4,NALA,3009,NALA1,NALA1_WillingnesstoTryagainLikert,2
6154555,WillingnesstoTryagainLikert,Not at all likely,3004.mp4,NAHA,1000,NALA3,NALA3_WillingnesstoTryagainLikert,0
6154555,WillingnesstoTryagainLikert,Not at all likely,3009.mp4,NAHA,1001,NALA6,NALA6_WillingnesstoTryagainLikert,0
6154555,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NAHA,1004,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6154555,WillingnesstoTryagainLikert,Not at all likely,3002.mp4,NAHA,1005,NALA2,NALA2_WillingnesstoTryagainLikert,0
6154555,WillingnesstoTryagainLikert,Not at all likely,1005.mp4,NAHA,1006,NAHA4,NAHA4_WillingnesstoTryagainLikert,0
6154555,WillingnesstoTryagainLikert,Not at all likely,1008.mp4,NAHA,1008,NAHA6,NAHA6_WillingnesstoTryagainLikert,0
6154555,WillingnesstoTryagainLikert,Unlikely,3007.mp4,NALA,3000,NALA4,NALA4_WillingnesstoTryagainLikert,2
6154555,WillingnesstoTryagainLikert,Not at all likely,1004.mp4,NALA,3002,NAHA3,NAHA3_WillingnesstoTryagainLikert,0
6154555,WillingnesstoTryagainLikert,Not at all likely,3000.mp4,NALA,3004,NALA1,NALA1_WillingnesstoTryagainLikert,0
6154555,WillingnesstoTryagainLikert,Likely,1000.mp4,NALA,3007,NAHA1,NAHA1_WillingnesstoTryagainLikert,6
6154555,WillingnesstoTryagainLikert,Not at all likely,1001.mp4,NALA,3008,NAHA2,NAHA2_WillingnesstoTryagainLikert,0
6154555,WillingnesstoTryagainLikert,Somewhat likely,3008.mp4,NALA,3009,NALA5,NALA5_WillingnesstoTryagainLikert,5
6154771,WillingnesstoTryagainLikert,Not at all likely,1008.mp4,NAHA,1000,NAHA6,NAHA6_WillingnesstoTryagainLikert,0
6154771,WillingnesstoTryagainLikert,Not at all likely,1005.mp4,NAHA,1001,NAHA4,NAHA4_WillingnesstoTryagainLikert,0
6154771,WillingnesstoTryagainLikert,Likely,3008.mp4,NAHA,1004,NALA5,NALA5_WillingnesstoTryagainLikert,6
6154771,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NAHA,1005,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6154771,WillingnesstoTryagainLikert,Very Likely,3007.mp4,NAHA,1006,NALA4,NALA4_WillingnesstoTryagainLikert,7
6154771,WillingnesstoTryagainLikert,Not at all likely,1000.mp4,NAHA,1008,NAHA1,NAHA1_WillingnesstoTryagainLikert,0
6154771,WillingnesstoTryagainLikert,Very Likely,3000.mp4,NALA,3000,NALA1,NALA1_WillingnesstoTryagainLikert,7
6154771,WillingnesstoTryagainLikert,Very Likely,3009.mp4,NALA,3002,NALA6,NALA6_WillingnesstoTryagainLikert,7
6154771,WillingnesstoTryagainLikert,Not at all likely,1004.mp4,NALA,3004,NAHA3,NAHA3_WillingnesstoTryagainLikert,0
6154771,WillingnesstoTryagainLikert,Very Likely,3002.mp4,NALA,3007,NALA2,NALA2_WillingnesstoTryagainLikert,7
6154771,WillingnesstoTryagainLikert,Not at all likely,1001.mp4,NALA,3008,NAHA2,NAHA2_WillingnesstoTryagainLikert,0
6154771,WillingnesstoTryagainLikert,Likely,3004.mp4,NALA,3009,NALA3,NALA3_WillingnesstoTryagainLikert,6
6167900,WillingnesstoTryagainLikert,Unlikely,3000.mp4,NAHA,1000,NALA1,NALA1_WillingnesstoTryagainLikert,2
6167900,WillingnesstoTryagainLikert,Unlikely,1008.mp4,NAHA,1001,NAHA6,NAHA6_WillingnesstoTryagainLikert,2
6167900,WillingnesstoTryagainLikert,Somewhat likely,1001.mp4,NAHA,1004,NAHA2,NAHA2_WillingnesstoTryagainLikert,5
6167900,WillingnesstoTryagainLikert,Unlikely,3002.mp4,NAHA,1005,NALA2,NALA2_WillingnesstoTryagainLikert,2
6167900,WillingnesstoTryagainLikert,Very Unlikely,1000.mp4,NAHA,1006,NAHA1,NAHA1_WillingnesstoTryagainLikert,1
6167900,WillingnesstoTryagainLikert,Unlikely,1006.mp4,NAHA,1008,NAHA5,NAHA5_WillingnesstoTryagainLikert,2
6167900,WillingnesstoTryagainLikert,Likely,1005.mp4,NALA,3000,NAHA4,NAHA4_WillingnesstoTryagainLikert,6
6167900,WillingnesstoTryagainLikert,Very Unlikely,3009.mp4,NALA,3002,NALA6,NALA6_WillingnesstoTryagainLikert,1
6167900,WillingnesstoTryagainLikert,Very Unlikely,3008.mp4,NALA,3004,NALA5,NALA5_WillingnesstoTryagainLikert,1
6167900,WillingnesstoTryagainLikert,Very Unlikely,3007.mp4,NALA,3007,NALA4,NALA4_WillingnesstoTryagainLikert,1
6167900,WillingnesstoTryagainLikert,Unlikely,1004.mp4,NALA,3008,NAHA3,NAHA3_WillingnesstoTryagainLikert,2
6167900,WillingnesstoTryagainLikert,Very Unlikely,3004.mp4,NALA,3009,NALA3,NALA3_WillingnesstoTryagainLikert,1
6174103,WillingnesstoTryagainLikert,Very Unlikely,1001.mp4,NAHA,1000,NAHA2,NAHA2_WillingnesstoTryagainLikert,1
6174103,WillingnesstoTryagainLikert,Very Unlikely,1000.mp4,NAHA,1001,NAHA1,NAHA1_WillingnesstoTryagainLikert,1
6174103,WillingnesstoTryagainLikert,Very Unlikely,3002.mp4,NAHA,1004,NALA2,NALA2_WillingnesstoTryagainLikert,1
6174103,WillingnesstoTryagainLikert,Not at all likely,1005.mp4,NAHA,1005,NAHA4,NAHA4_WillingnesstoTryagainLikert,0
6174103,WillingnesstoTryagainLikert,Very Unlikely,3004.mp4,NAHA,1006,NALA3,NALA3_WillingnesstoTryagainLikert,1
6174103,WillingnesstoTryagainLikert,Very Unlikely,3008.mp4,NAHA,1008,NALA5,NALA5_WillingnesstoTryagainLikert,1
6174103,WillingnesstoTryagainLikert,Unlikely,3000.mp4,NALA,3000,NALA1,NALA1_WillingnesstoTryagainLikert,2
6174103,WillingnesstoTryagainLikert,Very Unlikely,1008.mp4,NALA,3002,NAHA6,NAHA6_WillingnesstoTryagainLikert,1
6174103,WillingnesstoTryagainLikert,Very Unlikely,1006.mp4,NALA,3004,NAHA5,NAHA5_WillingnesstoTryagainLikert,1
6174103,WillingnesstoTryagainLikert,Very Unlikely,3009.mp4,NALA,3007,NALA6,NALA6_WillingnesstoTryagainLikert,1
6174103,WillingnesstoTryagainLikert,Somewhat unlikely,3007.mp4,NALA,3008,NALA4,NALA4_WillingnesstoTryagainLikert,3
6174103,WillingnesstoTryagainLikert,Very Unlikely,1004.mp4,NALA,3009,NAHA3,NAHA3_WillingnesstoTryagainLikert,1
6177550,WillingnesstoTryagainLikert,Somewhat likely,3002.mp4,NAHA,1000,NALA2,NALA2_WillingnesstoTryagainLikert,5
6177550,WillingnesstoTryagainLikert,Somewhat unlikely,3008.mp4,NAHA,1001,NALA5,NALA5_WillingnesstoTryagainLikert,3
6177550,WillingnesstoTryagainLikert,Somewhat likely,1008.mp4,NAHA,1004,NAHA6,NAHA6_WillingnesstoTryagainLikert,5
6177550,WillingnesstoTryagainLikert,Neutral,1000.mp4,NAHA,1005,NAHA1,NAHA1_WillingnesstoTryagainLikert,4
6177550,WillingnesstoTryagainLikert,Somewhat likely,3000.mp4,NAHA,1006,NALA1,NALA1_WillingnesstoTryagainLikert,5
6177550,WillingnesstoTryagainLikert,Neutral,1001.mp4,NAHA,1008,NAHA2,NAHA2_WillingnesstoTryagainLikert,4
